#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1     5278.257687005181     All      0.1087833475869531         0.09335688801126452        -0.22901275315077457       -0.015244692754835408      
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_I             7670.521204777582     All      0.060451102199993716       -0.007270677000548176      0.05502989956935363        -0.019603479791381252      
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_B             4330.247981154799     All      -0.10308468421294467       0.07920061673312162        0.03922545203828781        0.06112677129488981        
Check         All|All|All                                All                   All      0.9953849254151744         0.9964546760843795         0.0014067438841478958      0.00041122950532031244     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_B             4297.9999814656985    All      -6.878421579773108e-05     2.594710421850434e-05      -0.00010617625162306053    2.6118949037093205e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_i              7394.282003108601     All      -4.5535936862904085e-05    -9.783362689186035e-06     -0.0002449499401841707     7.147988170966319e-07      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_I             7996.677985249133     All      -1.077147857407503e-06     1.8833249022035467e-08     -2.2862699840034567e-06    2.549713741436693e-07      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_R             6191.982559834329     All      -3.4695970447985594e-05    4.3006645871832756e-07     -8.304475709580999e-06     1.1071115222961344e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_g              4672.038405763083     All      -7.406118349554734e-05     -4.669792967352004e-05     -0.0005522854353322032     -1.5732850429473798e-05    
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-9844      5224.494530011019     All      1.895759060731784e-05      1.6205339666011194e-05     -0.0006409055617520562     -2.949717032616885e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_r              6047.734936472703     All      -0.00010174033231911218    -2.3164094425180965e-05    -0.0005073904682753429     2.952359524498122e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_K4_V             5237.034518399244     All      2.1052349547805625e-05     1.045399984181114e-05      3.051105104364139e-05      -2.090663098702154e-06     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_r'_1    6095.858128307853     All      -6.173385997482417e-05     -2.8567114673326653e-06    -8.459308497107748e-05     1.5403223409268364e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_R             6190.7833207905105    All      -3.486255003711338e-05     9.8768254164768e-07        -2.5396591406453454e-05    1.0544266956376853e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_B_1     4263.617504260903     All      -7.240247545448198e-05     3.45592954645268e-05       -7.280675596014831e-05     3.1591936596895265e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_i'_1    7421.648472687216     All      -4.338526259776653e-05     2.2824156420745937e-06     -6.356585646816179e-05     1.2038812997948847e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_B              4276.832083830141     All      -0.0001792211707285288     6.08447443100386e-05       -0.0003195619229589936     6.393678553523951e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_V             5233.990715420078     All      3.432887467366194e-05      1.6537902283238902e-05     -3.530044259459828e-06     -5.952634675559946e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_u              3495.1303985684717    All      -0.000247973314646205      9.007215320653315e-05      -7.824745750537865e-05     0.0001066207055943001      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1     5278.257687005181     All      3.222451665859711e-05      9.669863001545041e-06      -0.00016014777427111407    -1.4493452355763746e-05    
Lambda        Linear_AB11_off|LOSS|LOSS_K4_I             7670.521204777582     All      -1.559421204136014e-05     1.9000700246789006e-06     -1.4776969972356489e-05    5.0390349119955065e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_B             4330.247981154799     All      -2.4815850385906558e-05    1.7508062924587106e-05     9.766910780624238e-06      1.422214335095739e-05      
MWEBV         All|All|All                                All                   All      -0.9147455475564898        -3.924353668752456         0.04287558849558106        -0.978415037645626         
Redshift      All|All|All                                All                   All      6.121426523384118          0.368987152418665          9.364225923126885          -1.455876358142368         
