#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Lambda        AB|SDSS|SDSS_i                             7256.563469525858     All      2.5673440317862585e-06     -1.837860255638681e-05     -0.00017337977791737053    -1.4559927088877144e-05    
Lambda        Linear_AB11_off|SWOPE|SWOPE_g              4658.180805767937     All      -7.460265649821893e-05     -3.219051806288837e-05     -0.0002893212038116102     9.039522844104103e-07      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_i'_1    7399.6353326170865    All      -3.326507065063961e-05     -5.840268491672102e-06     -0.00011262860182184183    3.907063097516343e-06      
Lambda        Linear_AB11_off|SWOPE|SWOPE_B              4264.146694045883     All      -0.0001428262334141432     5.5694047736142776e-05     -0.0002118121547657966     5.521238304474652e-05      
Lambda        Linear_AB11_off|SWOPE|SWOPE_r              6029.796922195482     All      -2.2979506059280948e-05    -1.1362169051063001e-05    -0.0002011125804387743     -5.190581925698416e-06     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_B_1     4250.971309864583     All      -9.851252075360359e-05     4.2200012906577305e-05     -0.00011170366794820103    4.0849879853836274e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_u              3484.7635918798765    All      -0.00012644131981694103    4.623939900461585e-05      -0.00016115734115680052    4.905607918015479e-05      
Lambda        AB|SDSS|SDSS_g                             4579.419292726258     All      -8.363529721193007e-05     3.055353689291388e-05      -0.00029007311252151615    2.4250429214787047e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_r'_1    6077.777377202501     All      -3.720147298943211e-05     -8.558835263065942e-06     -0.00011061071023427154    4.393801441130608e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_K4_I             7647.76989038792      All      -1.602015500805892e-05     1.637542037176749e-07      -1.7643438205834463e-05    4.484286051328102e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_R             6173.616696791494     All      -1.4695983410738582e-05    -1.5137971166743373e-06    -1.6560289754159696e-05    3.55486208395582e-06       
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1     5262.601997272922     All      2.4356955592765533e-05     2.389845472613922e-05      -0.00020829214146083085    -9.444470438684085e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-9844      5208.99830564685      All      -1.4894597305237836e-05    2.8304432257846875e-05     -0.0005167266622400251     -8.987792561497962e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_B             4285.251806183401     All      -2.3642098107665094e-05    1.317514776907508e-05      1.265781058463302e-06      1.2049074228582946e-05     
Lambda        AB|SDSS|SDSS_z                             8627.449067912548     All      1.2455910027366999e-05     -3.945424843090055e-06     -4.13065406391841e-06      -5.5267864746625e-06       
Lambda        AB|SDSS|SDSS_r                             5983.932028638716     All      -5.30867284885531e-06      -1.0907187212945242e-06    -3.5067456538933694e-05    -1.9097310041470086e-07    
Lambda        Linear_AB11_off|SWOPE|SWOPE_i              7372.350033944138     All      -1.2702263900400859e-05    -1.0998647238076735e-05    -0.00015761207549996444    -6.47857904924137e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_K4_B             4317.404155999464     All      -6.776125253310489e-05     3.3819250441998455e-05     -5.8718410709275463e-05    3.046777873222561e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_V             5218.466324690941     All      2.1401657823021028e-05     7.892215032748147e-06      2.3854356768452846e-05     -3.335959580780079e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_I             7972.959266526084     All      1.5542944942298848e-06     -4.421996173945043e-07     8.218164670261381e-07      -6.136499204044978e-07     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_R             6172.421014776434     All      -3.177879657180774e-05     -4.979672988627597e-06     -4.51928205283623e-05      6.712608198955867e-06      
Lambda        AB|SDSS|SDSS_u                             3482.586776274012     All      -3.523434896513413e-05     1.2945514982049203e-05     -3.633504984805283e-05     1.4072300364169412e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_V             5221.5010995328175    All      2.428448776446157e-05      2.389383261933391e-05      4.645165541202437e-05      1.9456748033614586e-06     
MWEBV         All|All|All                                All                   All      -0.9423860605338312        -3.86861876755189          0.043300829530390494       -0.9512379457239074        
Redshift      All|All|All                                All                   All      6.034611089380651          0.5614365804214039         9.58505322599571           -1.355056096741966         
