#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Lambda        Linear_AB11_off|LOSS|LOSS_K4_V             5301.600132272557     All      6.422092867667979e-05      1.6358275280737194e-06     -0.00022732657718564205    -3.053056749936125e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_N2_I             8095.271279078962     All      -3.1104861159544687e-06    2.176794240575865e-06      1.7893680869316564e-05     2.5207539529728676e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_N2_R             6264.801231766503     All      -1.9818120427167847e-05    1.1610350309009807e-06     1.621521784931615e-05      7.557211825219916e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_N2_V             5256.592907975762     All      -8.796912528705772e-06     5.537370682047282e-07      -0.0002509081036760124     -8.151062086874008e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_B              4329.559689110462     All      -9.97023490713399e-05      2.7100597222534994e-05     -0.0001600369226350944     3.416217846673191e-05      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_i'_1    7513.14744751877      All      -4.472349883496357e-05     1.114098391975793e-06      -9.305523835886803e-05     1.077818552826529e-05      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1     5343.331527275989     All      1.9302931928054948e-05     -3.4798053560659815e-05    -0.0007689960226506418     -5.1939231463144196e-05    
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-9844      5288.905542640937     All      2.204125607533742e-05      1.865024148905497e-05      -0.0001155120069260445     -6.2593353534692336e-06    
Lambda        Linear_AB11_off|LOSS|LOSS_K4_B             4383.634132829888     All      -7.995345350801669e-05     1.7717548498545533e-05     -0.00019359261650540082    2.317550929815059e-05      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_r'_1    6171.011885793326     All      -0.0001724927034914934     -2.3180644685376784e-05    -0.0004060823682452471     3.0514258748051393e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_R             6267.107378624997     All      -0.00011399596600280796    -7.107370078530851e-06     -0.00018812254577875928    2.6422087020386677e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_i              7485.443586062809     All      -3.4876984338249205e-05    -1.633440289851351e-06     -0.00010852719362936281    5.985445772369755e-06      
Lambda        Linear_AB11_off|SWOPE|SWOPE_r              6122.295399525714     All      -0.00011079452197637556    -2.4575199471646647e-06    -0.00019287107451555654    2.6681975511589463e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_u              3538.2206701635937    All      -0.0002958024483647269     0.00012019782769848832     2.5944009850160903e-05     0.00013666273791944212     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_I             7765.088446710925     All      -2.609192551345055e-06     9.286789894187077e-06      7.541948354228896e-05      7.2405380100409515e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_g              4729.6383751060375    All      -9.277791417387235e-05     5.765618518224787e-06      -0.0003610738454847745     1.598580321194887e-05      
MWEBV         All|All|All                                All                   All      -0.9553060734318239        -3.991344705459543         -0.03685815845182461       -0.990582475483915         
Redshift      All|All|All                                All                   All      5.006472329830853          0.3828842080277006         3.0636223893733217         -1.3693393662732922        
