#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_i              7598.596993986278     All      0.09326031772786866        -0.01811765205186333       0.049712874405405394       -0.03406101172188647       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_V             5378.6136503886555    All      0.06601732245755836        0.029192301602876114       -0.040206297395795065      -0.01378934319150038       
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_I             7882.469094961145     All      0.07516660623616153        -0.01803664673603045       0.00624748449957746        -0.030080569249429923      
Check         All|All|All                                All                   All      0.9959413814775577         0.9952740963645734         -0.0004113335175470745     -0.00023571264002875125    
Lambda        Linear_AB11_off|LOSS|LOSS_K3_I             7939.3279152101595    All      1.2686295858065647e-05     -3.465233803296671e-06     1.0012725648810387e-05     -4.8142626213274575e-06    
Lambda        Linear_AB11_off|SWOPE|SWOPE_r              6214.842832527595     All      5.4676144597478115e-06     -4.543496745645127e-06     -6.694617287446544e-05     -6.248448498109025e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_R             6420.872022315446     All      -3.459707969138427e-05     2.7916409092084677e-06     -3.383121262883738e-05     1.0669004713499028e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_B             4390.827642685934     All      -5.9185937195293495e-05    6.489269709916497e-05      7.023625389877094e-05      4.3550814683579835e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_r'_1    6258.714274076485     All      -1.794371570584671e-05     -1.8462970704256647e-06    -0.00010710049311438079    4.640557259774845e-07      
Lambda        Linear_AB11_off|SWOPE|SWOPE_g              4801.133764021306     All      -0.0001334592466878637     6.682024864333369e-05      -0.00030604117650993146    5.158040851769929e-05      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_i'_1    7625.1346002919945    All      -1.6247046169573995e-05    2.2900129094846983e-06     -1.746071200108153e-05     5.2589386107200405e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_V             5412.0109341540765    All      7.813740573571891e-05      3.673407812973264e-05      9.133781937445682e-05      -9.41043855103768e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_K4_V             5381.741558163616     All      4.491361596559815e-05      7.6035506374604114e-06     -0.0003570301902797576     -2.8085733353897245e-05    
Lambda        Linear_AB11_off|SWOPE|SWOPE_B              4395.007304605565     All      -0.00021455316199297177    9.092952844324555e-05      -0.0002638454579564824     8.773155136683364e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_K4_R             6361.843856104314     All      -1.3472260525501211e-05    -2.4775307700840405e-06    -5.67510882809486e-05      1.048804775546323e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_K4_B             4449.899162485965     All      -0.0002043900590800414     7.831337460455951e-05      -0.00031372379331022097    7.808575700361585e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_R             6363.07623190356      All      -2.504553232983939e-05     1.4235745214291245e-06     -4.947622492385505e-05     6.413962226938232e-06      
Lambda        Linear_AB11_off|SWOPE|SWOPE_u              3591.706041098685     All      -0.0002828341784250576     9.12798517735127e-05       -0.000249251625616182      0.00011073829234174377     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_I             8217.638071559204     All      2.907539064884618e-07      -3.9923946747249366e-07    -3.5813097025962152e-06    -3.845709456731717e-07     
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-9844      5368.855071276677     All      3.1402068646096134e-05     3.717968541057477e-05      -0.0002418310137795235     -8.909847597171364e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_B             4416.76010268318      All      -0.00010479951120834369    5.94202316995027e-05       -7.029919936341092e-05     5.03546425391072e-05       
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5431.430024637249     All      5.890816880032291e-05      -2.6531988770684978e-06    -0.0003988138475552916     -3.784979309200859e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4391.894614106218     All      -0.00020638529059121836    0.00010092946306434365     -0.00019578652957278196    9.13654720208765e-05       
Lambda        Linear_AB11_off|SWOPE|SWOPE_i              7598.596993986278     All      -1.9004516563711974e-05    2.557246743269607e-06      -2.0842245212659607e-05    6.093281991155444e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_V             5378.6136503886555    All      3.565144142680055e-05      9.574293011066111e-06      -0.0001799486433586912     -1.6524466630578222e-05    
Lambda        Linear_AB11_off|LOSS|LOSS_K4_I             7882.469094961145     All      5.91602133322644e-06       1.4804597560944266e-06     2.106573550416473e-05      -5.047413071861384e-07     
MWEBV         All|All|All                                All                   All      -0.93181047605955          -4.085800432452569         -0.0023502387425766713     -1.0274631723455219        
Redshift      All|All|All                                All                   All      4.808357420614346          -1.8283361412019694        3.3632027335372072         -2.011705142450071         
