#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_I             7748.665239149547     All      0.03056640322613745        -0.003434585181949501      0.019118928740890724       -0.01022205054416447       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_V             5249.446435854717     All      0.0015354135326826161      0.0032360261840835847      -0.08644522278560517       -0.003303707775318222      
Check         All|All|All                                All                   All      0.9950826953968038         0.9966709464723778         -0.0004833824390314406     0.0004957744890640319      
Lambda        Linear_AB11_off|SWOPE|SWOPE_g              4685.834708314142     All      -9.146887781434499e-05     -1.9675023921188947e-05    -0.00047879700799794626    2.0191087288069736e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_r              6065.59360407896      All      -7.656345222317216e-05     -2.5085412085417552e-05    -0.0003401971089486245     1.5866567465123914e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_I             8020.291787043185     All      1.068487907336049e-06      -2.014515675322476e-07     -5.1349360790435524e-08    -4.1595255286533755e-07    
Lambda        Linear_AB11_off|SWOPE|SWOPE_u              3505.4513489216565    All      -0.00026950002207374815    0.00010535453006269973     -0.00011317295001670661    0.00011705207100461208     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_B             4310.691766712071     All      -1.7908158373901736e-05    6.044042824505846e-06      -3.486046892558115e-05     6.2463573145286536e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_B             4285.382073814598     All      -1.4093580283016061e-05    1.336704892829466e-05      1.7495254293101995e-05     9.725563208295015e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_K3_V             5282.041685044431     All      1.56291835340647e-05       8.826835779941018e-06      2.935930457590641e-05      -9.055775332978846e-07     
Lambda        Linear_AB11_off|SWOPE|SWOPE_B              4289.461361302649     All      -0.00019775061015773506    6.510982338054254e-05      -0.00036728315948850664    6.923213051737857e-05      
Lambda        Linear_AB11_off|SWOPE|SWOPE_i              7416.116958818062     All      -3.409518294837834e-05     -6.742390965939774e-06     -0.00011404074705874753    3.8205894577818085e-06     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_r'_1    6108.411474527414     All      -8.026877893331459e-05     -7.841050023433512e-06     -0.00013675071477135635    1.7489537780522887e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5300.994426763863     All      2.975373555458167e-05      1.3644098532181802e-05     -0.00018090241949623344    -1.3320282896867705e-05    
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4286.423421954368     All      -5.211275475714981e-05     3.972699161621556e-05      1.7166811715391528e-05     3.068130279425863e-05      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_i'_1    7442.017265457041     All      -5.945395355661795e-05     2.5784288411334315e-06     -6.943829302177031e-05     1.7107275652693438e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_R             6266.675010239397     All      -3.243516412028488e-05     -2.958923338068291e-07     -2.4790068587490554e-05    9.362551267098321e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_R             6210.267183668109     All      -4.9024763624732e-06       5.228265153596187e-07      2.38090164668951e-06       1.8734483398792448e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-9844      5239.9222086712525    All      2.072937373886374e-05      2.3163694423273917e-05     -0.0005246482482946917     -2.261970336546013e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_I             7748.665239149547     All      -3.756403886754988e-06     4.3008314879435786e-07     -2.2883844254620926e-06    1.2615564720719997e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_V             5249.446435854717     All      2.394089223461672e-06      3.501915947970433e-06      -9.722391638834139e-05     -3.9778012445257365e-06    
MWEBV         All|All|All                                All                   All      -0.9325355892062315        -3.9366687465400396        -0.006925705738457393      -0.978854064827354         
Redshift      All|All|All                                All                   All      5.286976220604344          0.2528548325287261         4.558241629705201          -1.4363655650833893        
