51584.3 1.6252 0.0223546 25
51584.8 1.60114 0.0199634 25
51585.3 1.57785 0.016565 25
51585.8 1.55542 0.0133675 25
51586.3 1.53377 0.011715 25
51586.8 1.51285 0.0130793 25
51587.3 1.4926 0.017923 25
51587.8 1.47298 0.0246673 25
51588.3 1.45403 0.0314399 25
51588.8 1.43575 0.0362629 25
51589.3 1.41809 0.0388833 25
51589.8 1.40101 0.0403319 25
51590.3 1.38452 0.0410565 25
51590.8 1.36863 0.0415177 25
51591.3 1.35333 0.0417693 25
51591.8 1.33857 0.0412122 25
51592.3 1.32432 0.0405128 25
51592.8 1.31064 0.0403965 25
51593.3 1.29749 0.0415812 25
51593.8 1.28484 0.0446324 25
51594.3 1.27267 0.0484456 25
51594.8 1.261 0.0516669 25
51595.3 1.24982 0.0530696 25
51595.8 1.23912 0.0519056 25
51596.3 1.22886 0.0490256 25
51596.8 1.21905 0.0456197 25
51597.3 1.20971 0.042764 25
51597.8 1.20081 0.0414123 25
51598.3 1.19229 0.041543 25
51598.8 1.18411 0.0419869 25
51599.3 1.17645 0.0416156 25
51599.8 1.16918 0.0393504 25
51600.3 1.1621 0.0342169 25
51600.8 1.15497 0.0272124 25
51601.3 1.14779 0.0199777 25
51601.8 1.14067 0.0142572 25
51602.3 1.13359 0.011294 25
51602.8 1.12651 0.0101222 25
51603.3 1.1194 0.00999229 25
51603.8 1.11227 0.0101788 25
51604.3 1.10515 0.0100128 25
51604.8 1.09804 0.0099446 25
51605.3 1.09093 0.010083 25
51605.8 1.08383 0.0102827 25
51606.3 1.07674 0.010395 25
51606.8 1.06966 0.0103945 25
51607.3 1.06259 0.0103716 25
51607.8 1.05555 0.0103281 25
51608.3 1.04852 0.0102658 25
51608.8 1.04151 0.0101845 25
51609.3 1.03452 0.0100814 25
51609.8 1.02756 0.00996125 25
51610.3 1.02062 0.0098299 25
51610.8 1.01371 0.00969248 25
51611.3 1.00683 0.00954067 25
51611.8 0.999986 0.00937654 25
51612.3 0.993176 0.00921037 25
51612.8 0.986397 0.0090525 25
51613.3 0.979655 0.00890248 25
51613.8 0.972956 0.00874959 25
