51525.8 102.708 1.69793 25
51526.3 100.169 2.03233 25
51526.8 97.6665 2.34725 25
51527.3 95.2008 2.54769 25
51527.8 92.7689 2.593 25
51528.3 90.3681 2.54351 25
51528.8 87.9986 2.45605 25
51529.3 85.6628 2.38376 25
51529.8 83.3578 2.36045 25
51530.3 81.0805 2.35183 25
51530.8 78.8276 2.3409 25
51531.3 76.596 2.32101 25
51531.8 74.3914 2.29188 25
51532.3 72.2211 2.24722 25
51532.8 70.0922 2.19841 25
51533.3 68.0031 2.16245 25
51533.8 65.9504 2.15414 25
51534.3 63.9374 2.18443 25
51534.8 61.9671 2.24246 25
51535.3 60.0425 2.30802 25
51535.8 58.163 2.36396 25
51536.3 56.3253 2.40106 25
51536.8 54.5262 2.44293 25
51537.3 52.7629 2.47607 25
51537.8 51.0379 2.47956 25
51538.3 49.3511 2.43408 25
51538.8 47.7003 2.32406 25
51539.3 46.083 2.17188 25
51539.8 44.4984 2.0115 25
51540.3 42.9482 1.87227 25
51540.8 41.4323 1.7662 25
51541.3 39.9505 1.66895 25
51541.8 38.5016 1.58731 25
51542.3 37.0802 1.52797 25
51542.8 35.693 1.49451 25
51543.3 34.3487 1.47993 25
51543.8 33.056 1.47293 25
51544.3 31.8126 1.46758 25
51544.8 30.6148 1.46315 25
51545.3 29.466 1.47045 25
51545.8 28.3691 1.49188 25
51546.3 27.3252 1.51152 25
51546.8 26.3311 1.51582 25
51547.3 25.3891 1.49694 25
51547.8 24.5021 1.46953 25
51548.3 23.6724 1.4342 25
51548.8 22.8967 1.38776 25
51549.3 22.176 1.32734 25
51549.8 21.5138 1.23626 25
51550.3 20.9135 1.12685 25
51550.8 20.3894 1.02934 25
51551.3 19.9411 0.971993 25
51551.8 19.541 0.96137 25
51552.3 19.1611 0.965101 25
51552.8 18.783 0.984009 25
51553.3 18.4349 1.02501 25
51553.8 18.1055 1.09795 25
51554.3 17.7757 1.21742 25
51554.8 17.4267 1.35912 25
51555.3 17.0609 1.49477 25
51555.8 16.6867 1.59739 25
51556.3 16.3048 1.67019 25
51556.8 15.9158 1.73291 25
51557.3 15.5194 1.77155 25
51557.8 15.115 1.77323 25
51558.3 14.7037 1.72761 25
51558.8 14.2865 1.63979 25
51559.3 13.8635 1.52587 25
51559.8 13.4267 1.40017 25
51560.3 12.9829 1.27692 25
51560.8 12.5435 1.13993 25
51561.3 12.1196 0.99802 25
51561.8 11.7101 0.874829 25
51562.3 11.3085 0.787959 25
51562.8 10.9206 0.746391 25
51563.3 10.552 0.735727 25
51563.8 10.2072 0.742171 25
51564.3 9.88296 0.753221 25
51564.8 9.57782 0.757952 25
51565.3 9.29081 0.756897 25
51565.8 9.02103 0.757268 25
51566.3 8.76961 0.764801 25
51566.8 8.53636 0.783911 25
51567.3 8.31994 0.809498 25
51567.8 8.11899 0.838999 25
51568.3 7.93308 0.877702 25
51568.8 7.76326 0.926937 25
51569.3 7.60909 0.982618 25
51569.8 7.47007 1.036 25
51570.3 7.34572 1.07993 25
51570.8 7.23607 1.11056 25
51571.3 7.14148 1.12686 25
51571.8 7.06226 1.12463 25
51572.3 6.99875 1.10356 25
51572.8 6.95191 1.07148 25
51573.3 6.92137 1.04129 25
51573.8 6.90547 1.02547 25
51574.3 6.9026 1.02179 25
51574.8 6.91199 1.02528 25
51575.3 6.93538 1.03079 25
51575.8 6.97172 1.03436 25
51576.3 7.01961 1.04793 25
51576.8 7.07774 1.06584 25
51577.3 7.1473 1.07718 25
51577.8 7.22823 1.06979 25
51578.3 7.31943 1.03035 25
51578.8 7.41977 0.967574 25
51579.3 7.52922 0.901181 25
51579.8 7.64869 0.85162 25
51580.3 7.7773 0.834891 25
51580.8 7.91412 0.842053 25
51581.3 8.05918 0.86484 25
51581.8 8.21667 0.895966 25
51582.3 8.38239 0.926951 25
51582.8 8.55044 0.959858 25
51583.3 8.715 0.996729 25
51583.8 8.87831 1.03757 25
51584.3 9.0426 1.08238 25
51584.8 9.20431 1.13155 25
51585.3 9.35991 1.18485 25
51585.8 9.50707 1.2393 25
51586.3 9.64803 1.29273 25
51586.8 9.78343 1.34357 25
51587.3 9.91368 1.39424 25
51587.8 10.0391 1.44384 25
51588.3 10.1594 1.49065 25
51588.8 10.2746 1.5331 25
51589.3 10.385 1.57188 25
51589.8 10.4909 1.60765 25
51590.3 10.5924 1.63976 25
51590.8 10.6892 1.66749 25
51591.3 10.7816 1.69044 25
51591.8 10.8698 1.70902 25
51592.3 10.9541 1.72364 25
51592.8 11.0341 1.73455 25
51593.3 11.11 1.74201 25
51593.8 11.1821 1.74506 25
51594.3 11.2505 1.7444 25
51594.8 11.3152 1.74125 25
51595.3 11.3761 1.73687 25
51595.8 11.4334 1.73068 25
51596.3 11.4874 1.72182 25
51596.8 11.5385 1.71231 25
51597.3 11.5869 1.70415 25
51597.8 11.6317 1.69416 25
51598.3 11.6717 1.66586 25
51598.8 11.7067 1.64054 25
51599.3 11.743 1.64481 25
51599.8 11.7755 1.70476 25
51600.3 11.7955 1.84912 25
51600.8 11.7943 2.04977 25
51601.3 11.7702 2.25709 25
51601.8 11.7285 2.4205 25
51602.3 11.669 2.51315 25
51602.8 11.5913 2.57036 25
51603.3 11.4949 2.59081 25
51603.8 11.3791 2.57098 25
51604.3 11.2452 2.49911 25
51604.8 11.0948 2.30274 25
51605.3 10.9296 2.05797 25
51605.8 10.748 1.87679 25
51606.3 10.5502 1.86687 25
51606.8 10.3375 2.11292 25
51607.3 10.1116 2.53447 25
51607.8 9.87265 2.98673 25
51608.3 9.61918 3.33405 25
51608.8 9.35256 3.46156 25
51609.3 9.0743 3.39693 25
51609.8 8.78559 3.27099 25
51610.3 8.48472 3.20353 25
51610.8 8.17231 3.30112 25
51611.3 7.84985 3.64602 25
51611.8 7.5188 4.08921 25
51612.3 7.17854 4.44078 25
51612.8 6.82835 4.5423 25
51613.3 6.46966 4.30305 25
51613.8 6.1039 3.83826 25
