#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_r              6161.858811768806     All      0.3346380458711956         -0.022157779844622638      0.02257476582891993        -0.1152127305528522        
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_V             5365.8713764196145    All      0.26157759367372657        0.15933319174274985        0.3438571692301551         -0.01795959926594315       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_B             4379.105456335192     All      -0.023855752868424358      0.00922461298378252        -0.031128784403833265      0.009386228791166684       
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_i              7533.815915571894     All      0.10871312394418273        -0.015259613986629006      0.02534628966261998        -0.039250910829652375      
Check         All|All|All                                All                   All      0.9962727800045624         0.9957190191648202         -0.0029388283009135208     -0.00031152453321414697    
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5385.124911389799     All      2.3714140564089933e-05     -2.1929121644285868e-05    -0.0005030131485026973     -3.731467868183887e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_R             6366.131520312836     All      -0.00010307226019133388    -3.5913057462087827e-06    -0.00010668504523891312    2.7643356106643e-05        
Lambda        Linear_AB11_off|LOSS|LOSS_K3_I             7871.641969417828     All      -1.3017792467703928e-06    1.8726229372045328e-06     1.2631933717587946e-05     1.597712411493314e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_I             8147.579420374517     All      -1.938217804915666e-07     5.264203999591738e-08      4.713838997073834e-08      8.238494459722317e-08      
Lambda        Linear_AB11_off|SWOPE|SWOPE_B              4357.538109561168     All      -0.00021522710852275355    6.982923760202678e-05      -0.0002791463880080135     8.03952087842614e-05       
Lambda        Linear_AB11_off|SWOPE|SWOPE_g              4760.202178481087     All      -8.74843809001641e-05      4.1397075907814895e-05     -0.00014909045405621412    3.5327708339504127e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_i'_1    7560.127278170203     All      -2.269066754003503e-05     -5.14000673859252e-07      -2.8187257764584437e-05    5.965802134341275e-06      
Lambda        Linear_AB11_off|SWOPE|SWOPE_u              3561.0853106040986    All      -5.9069990418176305e-05    -4.267127712113285e-08     -7.304531722879308e-05     1.5967462762446423e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_B             4353.394080931047     All      -0.00012118356103715484    1.684666954796642e-05      -0.00022555134165642618    3.4895666702993774e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_r'_1    6205.356231732214     All      -7.23595543883779e-05      1.3373966882404484e-05     6.471599541062424e-05      3.081420607232505e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_R             6308.828462129499     All      1.9692778050027044e-06     -4.086171787211164e-07     8.151679383874421e-07      -7.381814254608278e-07     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_V             5332.758817855458     All      8.744623544873395e-06      3.0405740365052715e-08     -6.285725707697991e-05     -5.643538118584558e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-3014      5323.705742445174     All      6.739699462530913e-05      2.0484229589581205e-05     -0.0002256160670102371     -2.534923980981447e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4354.451955993241     All      -0.00019086311492103291    6.032414164869107e-05      -0.0003003975371495345     6.841459087304162e-05      
Lambda        Linear_AB11_off|SWOPE|SWOPE_r              6161.858811768806     All      -2.1935648733022955e-05    2.1348389967992407e-06     1.6250959385086052e-05     8.565755428527357e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_K3_V             5365.8713764196145    All      3.458684685915553e-05      1.35394364587581e-07       -0.00014222600187491276    -1.7568864739879805e-05    
Lambda        Linear_AB11_off|LOSS|LOSS_N1_B             4379.105456335192     All      -2.1552755988616525e-05    8.340773685561092e-06      -2.9332570373397702e-05    8.42832818665216e-06       
Lambda        Linear_AB11_off|SWOPE|SWOPE_i              7533.815915571894     All      -1.3309860102836203e-05    -2.818819317445463e-07     -1.5787186305514547e-05    3.5391314811844184e-06     
MWEBV         All|All|All                                All                   All      -0.9672358632922           -4.008847278218575         0.009508366941912705       -0.9903285891385449        
Redshift      All|All|All                                All                   All      5.877971368351684          0.4174960517690174         3.3994721773455305         -1.6269536248489673        
